"county","MEDIAN_AGE","POVERTY_RATE","MEDIAN_HOUSEHOLD_INCOME","PCT_NO_HEALTHCARE","PCT_WITH_A_DISABILITY","PCT_SNAP_ASSISTANCE","AHOLD.DELHAIZE.USA.INC","ALBERTSONS.CO.INC","COSTCO.WHOLESALE.CORP","DOLLAR.GENERAL.CORP","DOLLAR.TREE.INC","KROGER.CO","LONE.STAR.FUNDS","MEIJER.INC","PUBLIX.SUPER.MARKETS.INC","TARGET.CORP","TRADER.JOE.S","WAKEFERN.FOOD.CORP.INC","WALMART.INC","WEGMANS.FOOD.MARKETS.INC","TOTAL_POPULATION"
" Fort Bend County",37.7263157894737,0.0771101757140143,103963.598484848,0.130190964892493,0.0937861822488891,0.0866830957337159,NA,0.479233333333333,0.143325,0.0437720588235294,0.0481548780487805,0.391732183908046,NA,NA,NA,0.129122727272727,0.0854727272727273,NA,0.380728333333333,NA,806497
" Foster County",44.2,0.0716444981862152,71250,0.0332744405182568,0.127459884953073,0.0652472527472528,NA,NA,NA,0.3763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396
" Fountain County",41.66,0.115562410375284,54827.6,0.0958693689491554,0.184961426476722,0.102410764001555,NA,NA,NA,0.18452,0.1038,0.1053,NA,NA,NA,NA,NA,NA,NA,NA,16422
" Francis County",40.625,0.288750717222141,35666.5,0.0815278023436918,0.320860874421326,0.250601604916413,NA,NA,NA,0.1590125,0.0559857142857143,NA,NA,NA,NA,NA,NA,NA,0.747985714285714,NA,30159
" Francois County",41.7157894736842,0.159701015099722,51902.5789473684,0.0966398398794238,0.21884384262939,0.149556597337214,NA,NA,NA,0.0662210526315789,0.0222823529411765,NA,NA,NA,NA,NA,NA,NA,0.709683333333333,NA,67168
" Franklin County",38.2815436241611,0.153008162262134,66090.7542087542,0.0860125568074802,0.159781450099635,0.137595338556859,0.317713,0.196766666666667,0.13362380952381,0.0706770089285714,0.0366974874371859,0.395767897727273,NA,0.18235375,0.16158,0.143687425149701,0.04705,NA,0.396031768953069,0.13855,2326594
" Frederick County",40.5142857142857,0.0683241336175145,103330.761904762,0.0530073785487656,0.114112921261297,0.0722544555791222,0.230177922077922,0.0725478260869565,0.175191428571429,0.0241850746268657,0.0318347222222222,NA,NA,NA,NA,0.191433333333333,NA,NA,0.352645454545455,0.28702380952381,357785
" Freeborn County",44.08,0.100283288468755,62212.4,0.0535706409987002,0.119030205880098,0.0767384483303139,NA,NA,NA,0.0620666666666667,0.0176333333333333,NA,NA,NA,NA,NA,NA,NA,0.4808,NA,30882
" Freestone County",41.025,0.130291351149809,61946,0.120553148081608,0.237661864215853,0.166232378425104,NA,NA,NA,0.1333875,0.1228125,NA,NA,NA,NA,NA,NA,NA,0.51755,NA,19478
" Fremont County",44.3676470588235,0.129284933620556,58871.2258064516,0.113149338007532,0.159521526815643,0.116090238896958,NA,0.1607,NA,0.0681,0.0168222222222222,0.32461875,NA,NA,NA,NA,NA,NA,0.563852631578947,NA,108513
" Fresno County",33.9809734513274,0.206433441219934,65246.28125,0.0733761830377937,0.145151297888124,0.208743864206266,NA,0.113639682539683,0.184782352941176,0.0288752688172043,0.0374807291666667,0.193163636363636,NA,NA,NA,0.239182051282051,0.0736692307692308,NA,0.293506557377049,NA,1004643
" Frio County",31.9,0.226393319849081,61173.3333333333,0.144760350699063,0.164492442196531,0.206688170583959,NA,NA,NA,0.0634833333333333,0.0186,NA,NA,NA,NA,NA,NA,NA,0.316566666666667,NA,18428
" Frontier County",43.7,0.0888240200166806,59573,0.0824044585987261,0.203219315895372,0.104950495049505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2512
" Fulton County",38.3889763779528,0.143551066361677,85961.1333333333,0.0955207983518931,0.175859653411347,0.134050534691248,0.130061111111111,NA,0.140990322580645,0.046520942408377,0.0453277551020408,0.338337827715356,NA,0.4426,0.400849572649573,0.181203100775194,0.092992,NA,0.346027777777778,NA,1242664
" Furnas County",46.5,0.0912672357189757,57284,0.0781954887218045,0.183402308865171,0.057286432160804,NA,NA,NA,0.1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4655
" Gadsden County",42.74,0.239149142930486,43808.8,0.130088244553892,0.303361087028507,0.246033046629067,NA,NA,NA,0.33738,0.0894222222222222,NA,0.334144444444444,NA,0.00453333333333333,NA,NA,NA,0.1087625,NA,44233
" Gage County",42.8428571428571,0.138046152598494,58204.1428571429,0.071120055763665,0.164744113474388,0.137389771776614,NA,NA,NA,0.0168428571428571,0.0253,NA,NA,NA,NA,NA,NA,NA,0.741216666666667,NA,21706
" Gaines County",28.45,0.138091842133112,68221,0.288865892875466,0.134973423104973,0.0928899129143073,NA,0.31215,NA,0.042675,NA,NA,NA,NA,NA,NA,NA,NA,0.595125,NA,21167
" Gallatin County",36.5806451612903,0.126264414052183,73594.6451612903,0.0778188398286032,0.105621792841325,0.0673892329076675,NA,0.257626086956522,0.24859,0.15112,0.01291875,0.10542,NA,NA,NA,0.171036363636364,NA,NA,0.312966666666667,NA,130457
" Gallia County",41.025,0.156259329662873,50046.625,0.100931138935445,0.205136584191546,0.168981736171194,NA,NA,NA,0.1085875,0.02154,NA,NA,NA,NA,NA,NA,NA,0.442275,NA,29369
" Galveston County",39.7696078431373,0.119460790915892,82900.6960784314,0.134307910502012,0.16005425450492,0.116292687830158,NA,0.264952173913043,0.1403,0.100382258064516,0.043822972972973,0.22989125,NA,NA,NA,0.0658485714285714,NA,NA,0.505053448275862,NA,350527
" Garden County",53.8,0.0688640376692172,43478,0.131517960602549,0.218952324896998,0.0889145496535797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1726
" Garfield County",38.8382352941176,0.111413114161923,67271.3823529412,0.152790401563709,0.144891530433122,0.105455218537922,NA,NA,NA,0.0851833333333333,0.0239888888888889,0.456190909090909,NA,NA,NA,0.173516666666667,NA,NA,0.461113793103448,NA,134049
" Garland County",44.37,0.180333478357727,49788.5517241379,0.0974548709316,0.245561793287718,0.151627736450625,NA,NA,NA,0.04426,0.0218185185185185,0.127682608695652,NA,NA,NA,NA,NA,NA,0.697043333333333,NA,99694
" Garrard County",44.0166666666667,0.141427523621558,55225.8333333333,0.0663871875092533,0.183518209321055,0.133537918097047,NA,NA,NA,0.0875666666666667,0.02305,0.4371,NA,NA,NA,NA,NA,NA,0.6165,NA,17018
" Garrett County",47.5666666666667,0.0846492271379961,66578.7777777778,0.0478047628569379,0.16899059123237,0.12773802302963,0.5592,NA,NA,0.118877777777778,0.0471333333333333,NA,NA,NA,NA,NA,NA,NA,0.6413,NA,28955
" Garvin County",39.3,0.145602229728996,53119.8888888889,0.163406148709055,0.161438950111963,0.116143161033984,NA,NA,NA,0.127077777777778,0.012,NA,NA,NA,NA,NA,NA,NA,0.650525,NA,25949
" Garza County",42.7,0.173536553457148,57821.5,0.0882197000532007,0.177922207529752,0.21008722239168,NA,0.803133333333333,NA,0.0720666666666667,0.124866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,5734
" Gasconade County",46.82,0.0992137242254991,57995.8,0.0684096930849339,0.19061549959402,0.0776855531668703,NA,NA,NA,0.04568,0.0252333333333333,NA,NA,NA,NA,NA,NA,NA,0.7766,NA,14803
" Gaston County",40.8682352941176,0.131492358571301,60899.9882352941,0.100981636700652,0.175715796686451,0.152099234205633,0.254405952380952,NA,NA,0.0414690476190476,0.0342573170731707,0.101929787234043,NA,NA,0.139846666666667,0.0743093023255814,NA,NA,0.428048780487805,NA,226097
" Gates County",45.5666666666667,0.138949477737824,54223.3333333333,0.0823539250972845,0.292830505482526,0.137463749062996,0.587,NA,NA,0.250933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10584
" Geary County",27.4727272727273,0.185730958918319,62020.5454545455,0.0798647067945472,0.164903167834229,0.0827216749085711,NA,NA,NA,0.0420272727272727,0.0119636363636364,0.265,NA,NA,NA,NA,NA,NA,0.612654545454545,NA,36514
" Geauga County",43.2571428571429,0.066309562496414,92094.3333333333,0.0956309185784067,0.103778263389107,0.0543339336614147,NA,NA,0.0975,0.06057,0.026485,NA,NA,0.0383,NA,0.123985714285714,0.0868,NA,0.388394117647059,NA,95408
" Gem County",44.95,0.102258692081958,59555.75,0.138033070331439,0.194892337373971,0.11140116220492,NA,0.91525,NA,NA,0.076475,NA,NA,NA,NA,NA,NA,NA,NA,NA,18692
" Genesee County",40.9350993377483,0.1961135800932,55212.2251655629,0.052580137327728,0.23425419221465,0.215667093754887,NA,NA,NA,0.0425053333333333,0.0281154362416107,0.2051,NA,0.300691358024691,NA,0.0677274193548387,NA,NA,0.316534210526316,0.4568,467082
" Geneva County",43.55,0.227239006029907,46492.1666666667,0.118170295017093,0.26180654073283,0.171444736398118,NA,NA,NA,0.217633333333333,0.04652,NA,NA,NA,0.122,NA,NA,NA,0.61334,NA,26604
" Genevieve County",44.46,0.0977028710621034,69246.8,0.0492298156878266,0.16329078251793,0.0748693189918226,NA,NA,NA,0.21386,0.058675,NA,NA,NA,NA,NA,NA,NA,0.798,NA,18406
" Gentry County",39.75,0.151149861188679,51048.5,0.125041904421694,0.161142777442001,0.106457765667575,NA,NA,NA,0.2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6231
" George County",35.4666666666667,0.213984746768802,43023.8333333333,0.13209352597263,0.19273657492816,0.120498655534356,NA,NA,NA,0.1428,0.0338666666666667,NA,NA,NA,NA,NA,NA,NA,0.561,NA,24260
" Georgetown County",48.9,0.160334503661994,56915.55,0.0990333733653915,0.212576573856314,0.139491813230632,0.298673684210526,NA,NA,0.10438,0.0306111111111111,0.102033333333333,NA,NA,0.207755555555556,NA,NA,NA,0.3686,NA,62992
" Gibson County",41.5,0.141057555011234,53153.4583333333,0.0865441633413155,0.227308279816635,0.143604582600211,NA,NA,NA,0.0980708333333333,0.0270833333333333,0.14648125,NA,NA,NA,0.123566666666667,NA,NA,0.439826315789474,NA,83295
" Gila County",50.85,0.20062189618854,47628.5,0.0928693949921729,0.230004642544942,0.192754001272113,NA,0.282566666666667,NA,0.215516666666667,0.0253222222222222,0.2293,NA,NA,NA,NA,NA,NA,0.399433333333333,NA,53211
" Gilchrist County",42.58,0.118501094375495,52741.2,0.139179749426109,0.213283902493394,0.173024478282362,NA,NA,NA,0.1493,0.0332666666666667,NA,0.380433333333333,NA,0.816,NA,NA,NA,0.45805,NA,17759
" Giles County",44.3769230769231,0.117575007629223,55562.2307692308,0.0779350878165825,0.156448488456494,0.109762695075858,0.111725,NA,NA,0.201161538461538,0.0450083333333333,0.138,NA,NA,NA,0.1354,NA,NA,0.65059,NA,46961
" Gillespie County",50.6142857142857,0.115880766571528,62147.4285714286,0.186806409945411,0.133729601956594,0.0424871310994248,NA,NA,NA,0.00976666666666667,0.0195333333333333,NA,NA,NA,NA,NA,NA,NA,0.179433333333333,NA,26730
" Gilliam County",53.2,0.117951370926022,51705,0.0404298874104401,0.161924469736161,0.147450110864745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954
" Gilmer County",45.87,0.146418640269966,54792.3,0.154781781288828,0.18573786817313,0.10655783186211,0.2607125,NA,NA,0.08499,0.01334,NA,NA,NA,NA,NA,NA,NA,0.80904,NA,38563
" Gilpin County",48.05,0.101548512125892,88994,0.0623950342043628,0.0943519604958985,0.0655440180529478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5812
" Glacier County",31.6,0.243042690563812,40282,0.350060562885689,0.110073882983939,0.232812169637368,NA,0.7581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13827
" Glades County",50.675,0.192038582832543,38281.25,0.184201684673744,0.211169040023957,0.131028426868239,NA,NA,NA,0.5355,0.02915,NA,0.1709,NA,0.1525,NA,NA,NA,0.6292,NA,12183
" Gladwin County",52.4,0.144687094800456,49160.3,0.0701145662591872,0.210111072862578,0.14411527072699,NA,NA,NA,0.14355,0.0432888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,25344
" Glascock County",43.1,0.156040859457555,53125,0.0985187736823975,0.172595984501585,0.144497607655502,NA,NA,NA,0.3783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2903
" Glasscock County",36,0.124488124488124,85417,0.278460278460278,0.0810810810810811,0.157549234135667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221
" Glenn County",39.0875,0.133680638832581,62704.5,0.103978880574333,0.130379990552064,0.12330377598481,NA,0.1802,0.0182,0.03842,0.0572428571428571,NA,NA,NA,NA,0.0623,0.0638,NA,0.45622,NA,28675
" Gloucester County",41.6219512195122,0.0746548233457765,93461.3292682927,0.0465205265451775,0.14205784839738,0.0736022217743364,0.368255555555556,0.164601612903226,NA,0.0366897435897436,0.0453860759493671,0.326714285714286,NA,NA,NA,0.164593023255814,NA,0.334844444444444,0.391268085106383,NA,363057
" Glynn County",46.236,0.152405256215056,68139.72,0.119502584089021,0.1767164237936,0.119084397613962,NA,NA,NA,0.0269863636363636,0.0191105263157895,0.230036363636364,0.349132,NA,0.0967230769230769,0.0882928571428571,NA,NA,0.5710625,NA,84373
" Gogebic County",49.8333333333333,0.137055243423452,44650.8333333333,0.0622160081454863,0.170703618000525,0.152025301610955,NA,NA,NA,0.02505,0.0287,NA,NA,NA,NA,NA,NA,NA,0.61748,NA,14858
" Golden Valley County",50.2,0.105021520803443,64951,0.0659734560921768,0.177637517237537,0.0738549641136408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632
" Goliad County",45.45,0.104726589055028,52799,0.108572413803511,0.191895140038981,0.132477459014054,NA,NA,NA,0.15015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7085
" Gonzales County",36.75,0.13793580495943,57283.1666666667,0.207163899542931,0.161104986552599,0.148189767910483,NA,NA,NA,0.073,0.0233,NA,NA,NA,NA,NA,NA,NA,0.580925,NA,19720
" Goochland County",47.1833333333333,0.0542193144172205,97803.6666666667,0.0351519551438325,0.165552793056671,0.0655683758167329,0.493983333333333,NA,NA,0.02414,0.0175,0.16085,NA,NA,0.0997,0.09425,NA,NA,0.1339,0.447133333333333,24300
" Goodhue County",42.8,0.0855674523822741,74565.3636363636,0.057661531666169,0.103726338496496,0.0610423027356549,NA,NA,0.0989,0.0123,0.110966666666667,NA,NA,0.0011,NA,0.0987833333333333,0.0226,NA,0.548328571428571,NA,47503
" Gooding County",39.05,0.138960627472972,55440.25,0.182978234956065,0.145025230968371,0.0854427726100164,NA,NA,NA,NA,0.03615,NA,NA,NA,NA,NA,NA,NA,0.1177,NA,15422
" Gordon County",39.82,0.160243150195984,51722.6666666667,0.163314906534897,0.145396505112062,0.111413035299955,0.148673333333333,NA,NA,0.07072,0.0162642857142857,0.155528571428571,NA,NA,NA,NA,NA,NA,0.400592857142857,NA,57274
" Goshen County",44.075,0.0783563039987297,59070.25,0.111047595659045,0.161102507686178,0.0833826995359639,NA,NA,NA,0.1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12642
" Gosper County",51,0.0501408450704225,69886,0.0690226394257316,0.122964626614262,0.0461133069828722,NA,NA,NA,0.0324,0.0216,NA,NA,NA,NA,NA,NA,NA,0.7684,NA,1811
" Gove County",42.5,0.0647058823529412,53226,0.124008651766402,0.152436790032979,0.0240464344941957,NA,NA,NA,0.3086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2774
" Grady County",40.4173913043478,0.136133656698038,61568.4782608696,0.154297085284619,0.219007415053174,0.150973254343514,0.0697,NA,NA,0.0842347826086957,0.0271052631578947,NA,0.15495,NA,NA,NA,NA,NA,0.500925,NA,80815
" Grafton County",43.35,0.095422100301524,78511.2857142857,0.0691706405153877,0.136830321973238,0.0809350381318636,0.29274375,0.2261,NA,0.0358,0.02046875,NA,NA,NA,NA,NA,NA,NA,0.524911764705882,NA,91025
" Graham County",36.7928571428571,0.157311933764155,57347.6428571429,0.0874095486461148,0.151469049019934,0.122871230455949,NA,0.117285714285714,NA,0.204638461538462,0.0181,NA,NA,NA,NA,NA,NA,NA,0.504985714285714,NA,51498
" Grainger County",45.7166666666667,0.169405242262339,43825.3333333333,0.116312414592462,0.230625185727054,0.171882363646051,NA,NA,NA,0.1385,0.0133,NA,NA,NA,NA,NA,NA,NA,0.5584,NA,23377
" Grand County",43.0333333333333,0.112101140689366,62749.8888888889,0.150584415159458,0.0878332803335,0.0853504874794009,NA,0.7377,NA,0.0225333333333333,NA,0.81625,NA,NA,NA,NA,NA,NA,NA,NA,25259
" Grand Forks County",32.4,0.177108457176076,61232.5454545455,0.0614211019362469,0.0974912611047936,0.072479596898024,NA,NA,NA,0.455266666666667,0.051225,NA,NA,NA,NA,0.38315,NA,NA,0.625411764705882,NA,73101
" Grand Isle County",48.5,0.0655920913369445,84581,0.0369267171351338,0.11570506085774,0.0936093304010107,NA,NA,NA,0.2724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7249
" Grand Traverse County",43.2086956521739,0.11695456183557,70084.4347826087,0.0562389327380136,0.121254986188321,0.0997344115145559,NA,NA,0.151271428571429,0.0124176470588235,0.0107888888888889,NA,NA,0.434788888888889,NA,0.0757571428571429,NA,NA,0.148775,NA,94562
" Granite County",55.05,0.115235576945211,48018.5,0.0692546254434811,0.158357584939696,0.076653250600928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333
" Grant County",40.1865168539326,0.150591573465129,58083.1460674157,0.0817528254918624,0.166082362507296,0.144889465300297,0.3201,0.246468421052632,0.1586,0.11777358490566,0.0387038461538462,0.181461111111111,NA,0.0290214285714286,NA,NA,NA,NA,0.512955102040816,NA,334442
" Granville County",42.9933333333333,0.146540229429682,61176.3571428571,0.0931864276592616,0.220007000678697,0.123126935663133,0.543106666666667,NA,0.2135,0.0675666666666667,0.0544846153846154,0.1814,NA,NA,NA,0.0018,NA,NA,0.312322222222222,NA,60854
" Gratiot County",39.67,0.153751010169667,53961.7777777778,0.0454882865696051,0.16720687275942,0.141500450406685,NA,NA,NA,0.14687,0.0143142857142857,NA,NA,0.539057142857143,NA,0.0884,NA,NA,0.324942857142857,NA,41758
" Graves County",40.94,0.187301432556875,48230.3,0.0717765308069396,0.200944945293289,0.127504668450444,NA,NA,NA,0.10775,0.02182,0.00864,NA,NA,NA,NA,NA,NA,0.57769,NA,36796
" Gray County",34.9444444444444,0.149405574571659,54868,0.200913368153632,0.122025848734756,0.117679833603386,NA,0.0637,NA,0.163411111111111,0.0237,NA,NA,NA,NA,NA,NA,NA,0.813,NA,27118
" Grays Harbor County",43.755,0.155201973573457,56409.6842105263,0.0726113271025269,0.206709690970546,0.198875046813358,NA,0.2589,NA,0.209,0.0659833333333333,NA,NA,NA,NA,NA,0.5605,NA,0.4391,NA,74737
" Grayson County",41.8090909090909,0.154171596101198,56308.1590909091,0.137334491755754,0.17487730707423,0.119936438655703,NA,0.118085714285714,NA,0.062646511627907,0.0259235294117647,0.0106555555555556,NA,NA,NA,0.0903571428571429,NA,NA,0.676969444444444,NA,175974
" Greeley County",41.45,0.123242331251929,52876.5,0.0712448324533581,0.152736876842392,0.0472363601194434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3476
" Green County",43.5,0.12549773734757,58038.0833333333,0.05832508157019,0.177237037327966,0.132272676901344,NA,NA,NA,0.155658333333333,0.02215,0.156428571428571,NA,NA,NA,NA,NA,NA,0.42685,NA,48239
" Green Lake County",46,0.123698701486705,61724.8333333333,0.0813107705466631,0.145841619936146,0.125337536048487,NA,NA,NA,0.161383333333333,0.0366333333333333,NA,NA,NA,NA,NA,NA,NA,0.606833333333333,NA,18990
" Greenbrier County",46.06,0.187253180403618,42768.1,0.0654542946647948,0.212454563576444,0.166639806140361,0.30665,NA,NA,0.180475,NA,0.25912,NA,NA,NA,NA,NA,NA,0.66296,NA,33307
" Greene County",40.7149321266968,0.153708420228925,59450.3623853211,0.0907079103742649,0.177339086602552,0.127404018027698,0.3037,NA,0.0270612903225806,0.0804683486238532,0.0322329113924051,0.338960416666667,NA,0.345504,0.3793125,0.0907409090909091,NA,NA,0.50603696969697,NA,802355
" Greenlee County",38.3,0.12268254377672,59925.6666666667,0.0253608917590232,0.127900544557049,0.102510672622419,NA,NA,NA,0.3862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9542
" Greensville County",40.9666666666667,0.115960794659962,52361,0.0680489407067338,0.272175491719274,0.136061396844621,0.11225,NA,NA,0.397633333333333,0.0333,NA,NA,NA,NA,NA,NA,NA,0.7271,NA,11465
" Greenup County",43.8888888888889,0.15013389134575,54813.6666666667,0.0511711739550057,0.208072893299271,0.132748847820611,NA,NA,NA,0.211466666666667,0.0452571428571429,0.332757142857143,NA,NA,NA,NA,NA,NA,0.509225,NA,35996
" Greenville County",39.0056910569106,0.131115516196274,65994.3495934959,0.113175528936735,0.162550818373039,0.0996994281836841,0.119672641509434,NA,0.1194,0.0356360655737705,0.0260042016806723,0.134741176470588,NA,NA,0.121926213592233,0.113945454545455,0.0379392857142857,NA,0.375506666666667,NA,519178
" Greenwood County",42.6619047619048,0.156511098211343,48269.5238095238,0.0842707657862707,0.169477232982068,0.153171455204915,0.25355,NA,NA,0.11807619047619,0.0321352941176471,NA,NA,NA,0.195657142857143,NA,NA,NA,0.312494117647059,NA,75387
" Greer County",39.95,0.18556794550403,49128.5,0.110049247737532,0.249033662009171,0.22492783355422,NA,NA,NA,0.3237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5548
" Gregg County",35.8833333333333,0.174370271340799,57835.7931034483,0.179137229370174,0.154665055736282,0.146952981069232,NA,0.126361111111111,NA,0.02455,0.0136666666666667,0.108026923076923,NA,NA,NA,0.06648,NA,NA,0.356476666666667,NA,123744
" Gregory County",45.3,0.125223245503758,45549,0.0777259768216445,0.121910826731191,0.0835428595748582,NA,NA,NA,0.1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4004
" Grenada County",40.3142857142857,0.248434440535924,42152.1666666667,0.140538549203542,0.28502756985219,0.124964497678447,NA,NA,NA,0.0907142857142857,0.0751428571428572,NA,NA,NA,NA,NA,NA,NA,0.696883333333333,NA,21621
" Griggs County",52.9,0.048215113583681,64196,0.0396966993755575,0.0992118683356514,0.0312837108953614,NA,NA,NA,0.6405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2242
